Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Value,Churn Score,CLTV,Charges_Per_Month,Total_Services_Count
1,0,1,1,-1.318164947398796,1,0,2,1,1,1,1,1,1,2,0,3,-1.4926823160681442,-1.005779833710855,0,53,2019,1.6142687336847807,8
1,0,0,1,-0.8295205827584317,1,0,2,1,1,1,1,1,1,2,0,0,-1.5093002860698053,-0.9121167000890922,0,74,2558,-0.4909738120171603,8
1,0,0,0,-0.8295205827584317,1,2,2,1,1,1,1,1,1,0,0,2,-1.3215172250510334,-0.8662777948450925,0,53,4408,-0.44114297672928443,9
0,0,1,1,0.9214550572028734,1,0,2,1,1,1,1,1,1,2,0,3,-1.477726143066649,-0.5297214053803647,0,36,5153,-0.6200709538802193,8
0,0,0,0,-1.0331224013585834,1,2,1,0,0,0,0,0,0,0,1,2,0.35191235411625243,-0.7566658987154319,0,37,4989,0.41827356417035305,3
0,0,1,1,1.4508197855632678,1,2,0,2,2,2,2,2,2,2,0,1,0.7723469951582818,1.7127451924970574,0,44,5436,-0.5154067071442027,8
0,1,0,0,0.6771328748826912,1,0,0,0,0,0,0,0,0,0,0,3,-0.6966815529885713,-0.07662654796373564,0,68,5651,-0.5611956014971723,1
1,0,0,0,0.3106496014024181,0,1,0,2,2,2,0,2,2,1,0,1,-0.09012564792793624,0.1022731255342615,0,34,2290,-0.48811281435116094,6
0,0,0,0,-0.6666391278783103,1,0,2,1,1,1,1,1,1,1,0,0,-1.4843733310673135,-0.8652189558404189,0,22,4545,-0.5260706991303805,8
0,0,1,0,1.6137012404433893,1,2,1,0,2,2,0,2,2,1,1,2,1.2160467942026365,2.2250688567376224,0,25,4497,-0.5024513956087429,7
0,1,0,0,-1.2367242199587352,1,2,1,0,0,0,0,0,2,0,1,2,0.641065032145158,-0.923697751702711,0,72,5039,2.550618057530707,4
1,0,1,1,-0.38159658183809786,1,0,2,1,1,1,1,1,1,2,0,3,-1.4577845790646555,-0.8054827886600765,0,46,4076,-0.5617879857632788,8
0,1,0,0,1.5729808767233588,1,2,1,0,2,2,0,2,2,1,1,2,1.3672703212177542,2.3127760209580956,0,60,5479,-0.4929949742154149,7
1,0,1,0,-0.8295205827584317,1,0,1,0,2,0,0,0,2,0,1,1,0.6743009721484804,-0.5646851516805281,0,80,2540,0.08847501602061726,4
0,0,0,0,0.880734693482843,0,1,0,2,0,0,2,0,2,1,0,0,-0.6867107709875744,0.03969132852885839,0,32,6205,-0.5697009192885445,4
0,0,1,0,1.4508197855632678,1,2,1,0,2,2,2,0,0,2,0,1,0.8454660631655913,1.7726357736989147,0,55,4095,-0.5117510398638814,6
1,0,0,0,-0.21871512695797646,1,0,0,2,0,0,2,0,0,0,0,3,-0.37595473195650925,-0.3610130573023521,0,75,2191,-0.4427651562598316,3
1,0,0,0,-0.46303730927815856,1,0,2,1,1,1,1,1,1,0,1,3,-1.4893587220678117,-0.8220712663999648,0,36,3632,-0.5576621422676684,8
0,1,0,0,1.2879383306831464,1,2,0,0,2,2,2,0,2,0,0,1,0.32864719611392706,1.1424942110424678,0,58,5113,-0.5299565185609499,6
1,0,1,0,1.002895784642934,0,1,0,0,2,2,2,2,2,2,1,0,-0.24134917494305336,0.4351015193367004,0,75,4133,-0.5479667844489451,6
1,0,0,0,-0.5444780367182193,1,0,2,1,1,1,1,1,1,2,0,3,-1.4993295040688086,-0.847770171409233,0,21,5596,-0.5489848419474264,8
1,0,1,0,-0.055833672077855064,1,0,1,0,0,2,0,2,2,1,1,2,0.9651154471775519,0.2912097104307283,0,46,2510,-0.32555087319092646,5
1,0,0,0,0.7992939660427822,1,2,0,2,2,2,2,2,2,2,1,3,0.8138919201624348,1.0467795768491495,0,31,4624,-0.4685586725505486,8
0,0,0,0,0.5549717837226001,1,2,1,0,2,2,0,0,2,1,1,2,0.9767480261787151,0.9391530038532522,0,70,3924,-0.4319574395899829,6
0,1,0,0,-0.8702409464784621,1,2,0,2,0,0,0,0,0,0,1,2,-0.304497460949366,-0.749540794579815,0,80,5014,-0.13039847584854827,3
0,0,1,1,0.8400143297628127,0,1,0,2,2,2,0,0,2,0,1,0,-0.533825446972291,0.09505978481492162,0,54,4116,-0.558231556925542,5
1,1,0,0,1.002895784642934,1,2,1,0,2,0,2,2,2,0,1,0,1.3340343812144315,1.603353887826704,0,75,5838,-0.4542659583751303,7
0,0,1,1,1.5729808767233588,1,0,2,1,1,1,1,1,1,2,0,0,-1.491020519067978,-0.39282234573442515,0,31,5789,-0.629944024981996,8
0,0,1,1,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,1,3,-1.5076384890696393,-0.9972208850897424,0,72,3160,0.4505202883334143,8
1,0,1,0,1.4508197855632678,1,2,2,1,1,1,1,1,1,2,0,1,-1.3198554280508674,-0.2870046227048453,0,24,4187,-0.6200086413697592,9
1,0,1,0,1.6137012404433893,1,0,0,2,2,2,2,2,2,2,0,3,0.6543594081464871,1.6559208325795682,0,50,6297,-0.5289948178726447,7
0,0,0,0,-1.2367242199587352,1,0,2,1,1,1,1,1,1,0,0,3,-1.5109620830699715,-0.9861913121243912,0,43,3009,0.07598055879504372,8
0,0,0,0,0.35136996512244845,1,0,0,2,0,2,2,2,2,1,1,0,0.5014740841312035,0.45927834327675043,0,48,5556,-0.4436523677182862,6
1,0,1,1,1.6137012404433893,1,2,2,1,1,1,1,1,1,2,0,1,-1.303237458049206,-0.18178249661539445,0,40,6425,-0.6215041416207997,9
0,0,1,0,1.0436161483629645,1,2,0,2,0,0,2,0,2,1,1,2,0.12092257109316168,0.7467090147538038,0,62,5269,-0.5287113082476216,5
0,0,0,0,-1.0331224013585834,1,0,2,1,1,1,1,1,1,0,0,3,-1.4660935640654862,-0.9369994166989246,0,38,2100,-0.36568012992718046,8
0,0,1,0,1.3286586944031769,1,0,0,2,0,2,0,0,0,0,1,3,-0.3194536339508612,0.6147512037963415,0,34,6205,-0.5658269693958239,3
1,0,0,0,-1.2774445836787656,1,0,1,0,0,0,0,0,0,0,1,3,0.19404163910047073,-0.9746323196567032,0,61,3530,3.3856887810422784,2
1,0,1,0,0.9621754209229036,1,0,2,1,1,1,1,1,1,1,0,1,-1.4893587220678117,-0.5086769801624745,0,65,4838,-0.6215041416207997,8
1,0,0,0,-1.1552834925186746,1,0,2,1,1,1,1,1,1,0,0,3,-1.5209328650709681,-0.9733749483386531,0,28,4345,-0.2259443252205817,8
0,0,1,1,1.0436161483629645,1,0,0,0,0,0,0,0,0,1,1,3,-0.6867107709875744,0.05881660805077761,0,44,5040,-0.5759336297338672,1
1,0,1,0,1.2064976032430856,1,2,1,0,0,2,2,2,2,2,1,0,1.423771419223402,2.043985327792486,0,40,4697,-0.46580990516789583,7
1,0,0,0,-0.2594354906780068,1,2,0,2,2,0,0,0,0,1,0,2,-0.10674361792959748,-0.3078505156093591,0,30,5156,-0.4002624192971136,4
1,0,0,0,1.2064976032430856,1,2,1,2,2,2,0,0,0,0,0,0,0.8620840331672525,1.4588664819806028,0,67,5496,-0.49656656906098845,6
0,0,1,1,1.0436161483629645,1,0,1,2,2,0,0,2,2,1,0,1,1.1462513201956595,1.5736622774039783,0,22,4098,-0.4687603363196101,6
0,0,1,0,1.4508197855632678,1,2,0,2,2,2,2,2,2,2,1,2,0.895319973170575,1.8286880635088298,0,77,4113,-0.5092585394454805,8
0,0,1,1,1.1657772395230555,1,2,1,2,2,2,0,0,2,1,1,1,1.1944434332004772,1.6495457394055948,0,57,4804,-0.47541145580678745,7
0,0,0,0,0.3920903288424788,1,2,0,0,0,2,2,2,2,2,1,1,0.45494376812655235,0.4825066239417802,0,30,3192,-0.4524546481272114,6
1,0,0,0,-0.5851984004382496,1,2,1,0,0,0,0,2,0,0,0,0,0.6493740171459885,-0.327284623174308,0,72,4612,-0.15292718138469094,4
0,0,0,0,0.9621754209229036,1,0,2,1,1,1,1,1,1,2,1,0,-1.502653098069141,-0.5290596310024437,0,56,5764,-0.6223087382470905,8
0,0,0,0,-1.1552834925186746,1,0,2,1,1,1,1,1,1,0,0,1,-1.4727407520661506,-0.9692278289036811,0,40,4344,-0.19269436963911407,8
0,0,0,1,0.10704778280226633,1,0,0,2,2,0,0,0,0,1,0,1,-0.304497460949366,-0.11615653747155455,0,80,5964,-0.4845550908542186,3
0,0,1,1,1.2879383306831464,1,2,1,2,0,0,2,0,0,0,1,0,0.7324638671542947,1.3445118694758411,0,70,4915,-0.5085248495787307,5
0,0,0,0,-0.055833672077855064,1,0,2,1,1,1,1,1,1,1,0,3,-1.4561227820644893,-0.7043416045678056,0,69,5772,-0.58657019044415,8
0,1,1,0,1.4100994218432374,1,0,2,1,1,1,1,1,1,2,1,0,-1.4860351280674797,-0.44854374835537963,0,76,4934,-0.627827028711596,8
0,1,1,0,1.5322605130033284,1,2,1,2,2,2,2,2,2,2,1,2,1.624848856243503,2.397791969375023,0,46,6146,-0.4781046245914494,9
1,0,1,1,-1.2367242199587352,1,0,0,2,2,0,2,0,0,2,0,3,-0.17487729493640844,-0.9482054628317216,0,61,5613,1.6123578166973398,4
0,0,1,1,-0.13727439951791576,1,0,1,0,0,0,0,2,2,0,1,1,0.7656998071576172,0.1508914831655297,0,25,4780,-0.3260763753624726,4
0,0,0,0,0.5956921474426305,0,1,0,2,0,2,2,0,0,2,0,3,-0.7598298389948839,-0.1784515655798584,0,45,2540,-0.5615491211398488,4
1,0,0,1,-0.8295205827584317,1,0,0,2,0,0,0,2,2,0,1,3,0.16911468409797886,-0.6362891393715884,0,36,5796,-0.04558316032906647,4
0,0,1,1,-0.9924020376385531,1,0,0,0,2,0,2,0,0,0,0,0,-0.28123230294704044,-0.828644891887314,0,21,3135,0.05559744426234324,3
1,0,1,0,0.880734693482843,1,2,1,2,2,2,0,2,2,0,0,2,1.4885815022298807,1.6937963861425842,0,42,6130,-0.4332614463852809,8
1,0,1,1,1.4915401492832983,1,0,1,0,2,0,2,2,0,2,1,3,0.9102761461720702,1.8534825435349394,0,30,5817,-0.5106982551633473,5
0,0,0,0,-0.2594354906780068,1,2,0,2,2,0,0,2,0,0,1,0,0.1574821050968162,-0.21162852105963495,0,55,3866,-0.3665028858523285,5
0,0,1,0,1.6137012404433893,1,2,1,2,2,2,2,0,0,2,1,0,1.071470455188184,2.1284718567070766,0,67,6302,-0.5092835782624691,7
0,0,0,0,1.5322605130033284,0,1,0,2,0,2,2,2,2,2,1,0,-0.2130986259402292,0.8534752810584038,0,55,4093,-0.5674063508495921,6
0,0,1,1,-0.1779947632379461,1,0,1,0,0,0,0,0,0,1,1,0,0.1873944510998066,-0.12685522324794526,0,54,5195,-0.38329845508293725,2
0,0,1,0,-0.46303730927815856,1,2,1,0,0,0,0,2,2,0,1,2,0.9817334171792131,-0.14620109422917138,0,55,2058,-0.1701802931325404,5
0,0,1,1,0.8400143297628127,1,0,2,1,1,1,1,1,1,1,0,0,-1.502653098069141,-0.5611115700397543,0,29,4670,-0.6201240349076481,8
1,0,0,1,0.8400143297628127,1,0,1,2,2,2,0,0,2,1,0,2,1.0365727181846955,1.2164144090562516,0,61,4523,-0.45790841508490704,6
0,0,1,0,1.5322605130033284,1,2,0,2,2,2,2,2,2,2,1,1,0.9983513871808745,2.0203158642088423,0,71,5072,-0.5085447247716662,8
1,0,0,0,1.1657772395230555,1,2,1,2,2,2,0,2,2,1,1,2,1.4287568102239003,1.8715710431981154,0,29,5364,-0.4623740705537648,8
0,0,0,0,-0.8702409464784621,1,0,0,2,0,0,2,0,0,1,1,3,-0.33773340095268845,-0.7331949674451644,0,49,2573,-0.13995306078575168,3
1,0,0,0,-1.2367242199587352,1,0,1,0,0,0,0,0,0,0,1,1,0.21730679710279655,-0.9361832282994886,0,43,2274,2.063334225733337,2
1,0,0,0,-0.30015585439803716,1,0,2,1,1,1,1,1,1,1,1,0,-1.504314895069307,-0.7779970928304212,0,36,4761,-0.5756421339222237,8
0,0,0,0,0.35136996512244845,1,2,0,0,2,0,0,0,0,1,1,1,-0.28123230294704044,0.03717658589275839,0,46,2994,-0.5079410749386115,3
0,0,1,1,1.5729808767233588,1,2,0,2,2,2,2,2,2,2,1,1,0.8570986421667539,1.7467824546681316,0,66,6009,-0.5174387873464268,8
0,0,1,1,0.06632741908223598,1,0,0,2,2,2,0,0,0,1,1,3,-0.13167057293208934,-0.10486225475503493,0,48,4522,-0.4624612506375237,4
1,0,0,0,-0.13727439951791576,1,0,1,0,0,2,2,2,2,0,1,1,1.1312951471941644,0.23266473713064376,0,42,4580,-0.2840362016387779,6
1,1,1,0,0.3106496014024181,1,0,1,2,2,2,2,2,0,1,1,1,1.109691786192005,0.8104820056394647,0,53,4332,-0.38716046813661253,7
1,0,1,0,0.14776814652229667,0,1,0,2,0,2,0,0,0,1,0,3,-0.9775252460166459,-0.42432280612346823,0,60,3314,-0.5520913732121442,3
0,0,1,0,0.5549717837226001,1,2,1,0,2,0,2,2,2,1,1,2,1.2758714862086173,1.021301263299188,0,32,3517,-0.41000222313853696,7
0,0,0,0,1.0436161483629645,1,2,1,2,2,2,0,2,2,1,1,2,1.4287568102239003,1.788121294142268,0,57,5121,-0.4522422403264789,8
1,0,0,0,0.26992923768238775,1,2,1,0,2,0,0,0,0,1,0,1,0.5529897911363537,0.4120717709850471,0,22,4104,-0.42831043419054826,4
0,0,1,1,0.7992939660427822,1,2,1,0,2,2,0,2,0,1,1,1,1.0282637331838649,1.1896125467504481,0,31,4415,-0.4546053730384818,6
1,1,1,0,1.5322605130033284,1,2,1,0,2,2,0,2,2,1,1,2,1.330710787214099,2.218804059293303,0,57,5291,-0.49239613051160425,7
1,1,1,0,1.3286586944031769,1,0,1,0,0,0,0,0,0,1,1,0,0.20567421810163386,1.003896597159864,0,30,4871,-0.5383792526671307,2
1,0,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,0,0,1,3,-0.6584602219847502,-0.9859486615191536,0,75,3256,1.9152381592066856,1
0,0,1,0,1.5322605130033284,1,2,1,0,0,2,0,2,2,1,1,2,1.0930738161903437,2.074779895511747,0,35,4252,-0.5039423754075485,6
0,1,1,1,-0.13727439951791576,0,1,0,0,2,2,0,0,0,0,1,3,-0.9675544640156493,-0.553501164693662,0,46,4107,-0.5253850171525342,3
0,0,0,0,1.4100994218432374,1,2,0,2,0,2,2,2,2,2,1,3,0.6809481601491449,1.5152275998335476,0,61,6322,-0.5178930984929506,7
0,0,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,1,3,-1.504314895069307,-0.997176766797881,0,23,5279,0.4562530392957364,8
0,0,1,1,-0.0965540357978854,1,2,2,1,1,1,1,1,1,2,1,3,-1.3181936310507012,-0.6574438603191322,0,35,5851,-0.5687998182575168,9
0,0,1,0,0.6364125111626608,1,0,1,0,0,2,2,2,2,0,1,1,1.1728400721983174,1.126898394869461,0,34,3468,-0.42752656824263896,6
0,0,1,1,0.9214550572028734,1,0,0,2,2,0,0,0,0,0,0,2,-0.3011738669490337,0.3759168308046258,0,61,4149,-0.5475926024280053,3
1,0,0,0,0.18848851024232702,1,2,1,2,0,0,0,2,0,0,1,2,0.8770402061687477,0.4806757148295318,0,37,3194,-0.3866122140330272,5
0,0,1,0,-0.055833672077855064,1,0,1,0,2,0,0,0,2,0,1,0,0.6344178441444933,0.17400946810090592,0,56,4283,-0.3612014182378664,4
1,0,0,0,-1.1552834925186746,1,0,0,0,0,0,0,0,0,0,1,2,-0.626886078981594,-0.9176535457176986,0,39,3200,0.39089967832526556,1
1,0,1,1,1.6137012404433893,1,2,2,1,1,1,1,1,1,2,1,1,-1.3181936310507012,-0.2157094630568149,0,52,4185,-0.6222109191367025,9
1,0,1,1,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,3,-1.4976677070686424,-0.9970885302141583,0,43,2004,0.46771854122038037,8
0,1,0,0,-0.7073594915983407,1,0,1,0,0,0,0,2,2,0,1,2,0.8886727851699104,-0.3879913927756013,0,41,4173,-0.005950007041474902,4
1,0,1,1,-0.9924020376385531,1,0,0,2,0,0,0,0,0,0,1,1,-0.44741200296365274,-0.8241889444093122,0,66,2545,-0.008099788652345733,2
0,0,0,0,0.10704778280226633,1,0,2,1,1,1,1,1,1,1,0,3,-1.451137391063991,-0.6788632910178443,0,79,5707,-0.5944328176320569,8
0,1,0,0,0.9621754209229036,1,2,1,0,2,2,0,2,2,0,0,2,1.329048990213933,1.5713240079353241,0,35,5128,-0.45092965684714864,7
1,1,1,1,1.3286586944031769,1,2,1,2,2,0,0,0,0,0,1,2,0.6975661301508063,1.5038671396792358,0,21,4978,-0.5126687331997473,5
0,0,1,1,-1.2367242199587352,1,0,2,1,1,1,1,1,1,1,0,3,-1.477726143066649,-0.9917060986070668,0,58,2843,0.11419889854385702,8
1,1,1,0,1.3286586944031769,1,2,1,2,0,0,0,2,2,1,1,2,1.1961052302006432,1.9389617340164114,0,66,4368,-0.48661077428010174,6
0,0,0,0,-0.5851984004382496,1,2,1,0,0,0,0,0,0,0,1,2,0.31202922611226586,-0.4120579209859977,0,73,5033,-0.21417709956107858,3
0,0,0,0,-0.38159658183809786,1,2,0,2,0,2,0,2,2,1,1,2,0.4582673621268844,-0.1926576555592308,0,47,3127,-0.28637707494839276,6
1,0,1,0,1.5322605130033284,1,0,2,1,1,1,1,1,1,2,0,1,-1.4926823160681442,-0.3732117650020306,0,39,4442,-0.6295784387508306,8
0,0,0,0,-1.1552834925186746,1,2,0,0,0,0,0,0,0,0,0,2,-0.467353566965646,-0.9111240385222106,0,60,4288,0.5009684968018481,2
1,0,0,0,-0.5444780367182193,1,0,0,0,0,0,0,0,0,0,1,0,-0.6567984249845842,-0.6237816036288801,0,62,4519,-0.4036596050525637,1
0,0,0,0,-0.5851984004382496,1,0,1,0,2,2,0,0,0,0,0,2,0.43334040712439253,-0.4063887204818072,0,42,4228,-0.1921512669163678,4
0,1,1,0,0.22920887396235737,1,0,1,2,0,0,0,0,2,0,1,2,0.6211234681431647,0.38268898860535144,0,49,2768,-0.4163010558925558,4
1,0,0,0,0.5956921474426305,1,2,1,2,2,0,0,2,0,1,0,0,0.9983513871808745,0.9953597076846823,0,66,5022,-0.4351897353453347,6
0,0,1,1,0.7992939660427822,1,0,2,1,1,1,1,1,1,2,0,0,-1.4843733310673135,-0.529853760255949,0,71,4529,-0.6181510231334039,8
1,0,0,0,-0.9516816739185228,1,2,0,0,0,0,0,0,2,0,0,3,-0.1615829189350795,-0.7664822186545944,0,66,5414,0.025150166929121975,3
0,0,1,0,-0.2594354906780068,1,2,0,2,2,2,2,2,2,1,1,1,0.8421424691652587,0.014477724730065616,0,39,2068,-0.2790253526494891,8
1,0,1,0,0.47353105628253944,1,0,0,0,2,2,2,2,0,1,1,2,0.20567421810163386,0.42826318409818265,0,66,3678,-0.4808606513451667,5
0,0,0,0,-1.1960038562387048,0,1,0,0,2,0,0,0,0,0,0,3,-1.181926277037079,-0.9623233162273711,0,48,4699,0.17534824214195835,2
1,0,0,0,-1.2367242199587352,1,0,0,0,0,0,0,0,0,0,1,0,-0.6036209209792681,-0.96699985516468,0,54,5096,1.1193412339376478,1
1,0,0,0,-0.30015585439803716,1,0,1,2,0,0,0,0,0,0,0,0,0.3170146171127639,-0.14448048084657655,0,64,4815,-0.3339846318181886,3
0,1,1,0,-1.2367242199587352,1,0,1,0,0,0,0,0,0,0,1,2,0.1508349170961516,-0.9379259008280141,0,58,2901,1.9868975462357104,2
0,0,1,0,1.0436161483629645,1,2,1,0,2,2,0,0,2,1,1,2,0.9817334171792131,1.4693225171517557,0,77,6166,-0.4783796981038454,6
0,0,1,1,1.0843365120829946,1,2,0,2,0,2,2,2,0,2,1,3,0.3884718881199074,0.9881463669653424,0,27,5978,-0.5155437946672147,6
1,0,0,0,0.47353105628253944,0,1,0,2,0,2,0,2,2,1,1,2,-0.357674964954682,0.07081678343707967,0,36,4256,-0.5240473752613257,5
1,0,0,0,1.369379058123207,1,2,1,0,2,0,2,2,2,1,1,2,1.3124310202122718,2.0209996977326945,0,42,4915,-0.483233610947481,7
1,0,1,1,1.4508197855632678,1,0,2,1,1,1,1,1,1,2,0,0,-1.4893587220678117,-0.3979621267362788,0,53,4165,-0.6284831427923222,8
1,0,0,0,-0.9516816739185228,0,1,0,0,0,0,0,0,0,0,1,2,-1.3231790220511994,-0.921844783444532,0,24,5473,-0.3755691253371859,1
1,0,0,0,-0.5444780367182193,1,2,1,2,0,2,0,0,0,0,1,2,0.6643301901474837,-0.27696771130637565,0,24,5157,-0.1757827543002642,5
1,0,0,0,-1.1552834925186746,1,0,2,1,1,1,1,1,1,0,0,3,-1.4960059100684764,-0.9712352111833749,0,25,4987,-0.20874607233361564,8
0,0,0,0,1.5322605130033284,1,2,1,2,2,2,2,2,2,2,1,0,1.624848856243503,2.496881652895739,0,75,6424,-0.4781046245914494,9
1,0,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,0,0,1,3,-0.6601220189849164,-0.9859707206650842,0,21,2451,1.9123717837255245,1
0,0,0,0,-0.9924020376385531,1,2,1,0,0,0,0,0,0,0,1,2,0.3485887601159204,-0.7513496445461325,0,74,2332,0.2970099570090141,3
1,0,0,0,0.8400143297628127,1,2,2,1,1,1,1,1,1,2,0,3,-1.3348116010523623,-0.4415068808034855,0,44,4610,-0.6094016673670088,9
1,1,0,0,0.758573602322752,1,2,2,1,1,1,1,1,1,1,0,0,-1.3215172250510334,-0.4495805282141226,0,49,5896,-0.6065107929501113,9
1,0,1,1,-0.8702409464784621,1,0,2,1,1,1,1,1,1,0,0,0,-1.4561227820644893,-0.8878295804193889,0,31,4075,-0.4614648439226438,8
1,0,1,1,1.125056875803025,1,2,1,2,0,2,2,2,2,2,1,2,1.5234792392333694,1.9002258737620983,0,22,5756,-0.45375069132990187,8
1,0,0,0,-0.62591876415828,1,0,0,2,2,0,0,0,0,0,1,1,-0.3078210549496983,-0.5936488102875405,0,38,3190,-0.30811375568053034,3
1,0,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,3,-1.505976692069473,-0.9971988259438118,0,48,2133,0.4533866638145754,8
1,1,0,0,0.43281069256250915,1,2,1,0,0,0,0,2,0,0,1,2,0.6676537841478158,0.6025966143885244,0,56,4556,-0.440531616923862,4
0,0,1,0,-0.6666391278783103,1,0,2,1,1,1,1,1,1,0,0,3,-1.5009913010689746,-0.8670498649526671,0,79,4298,-0.5294429055788051,8
0,0,1,1,1.002895784642934,1,0,0,2,2,0,0,0,0,1,0,2,-0.37595473195650925,0.3411516168178386,0,21,5660,-0.5559728676894292,3
1,0,1,1,0.18848851024232702,1,0,2,1,1,1,1,1,1,1,0,1,-1.4943441130683104,-0.7070769386632128,0,24,5137,-0.6018920988549613,8
0,0,1,0,1.6137012404433893,1,2,1,2,2,2,2,2,2,2,0,1,1.5733331492383529,2.508661236822734,0,62,4272,-0.485567266062178,9
1,1,1,0,-1.2367242199587352,1,0,1,0,0,2,0,0,0,0,1,2,0.31369102311243185,-0.9439701068130267,0,32,3170,2.174167411004896,3
0,0,0,0,-0.62591876415828,1,2,0,0,0,2,2,2,0,0,1,3,0.14086413509515497,-0.516949159886488,0,22,4439,-0.22212249124570033,5
0,0,0,0,-0.6666391278783103,1,0,2,1,1,1,1,1,1,1,0,1,-1.5093002860698053,-0.8753882221144726,0,22,2017,-0.5311290088030175,8
0,0,0,0,-0.9109613101984924,1,0,2,1,1,1,1,1,1,1,1,3,-1.4943441130683104,-0.9183153200956197,0,34,5270,-0.45525436371346173,8
1,0,1,1,1.2879383306831464,1,2,1,0,2,2,2,2,2,2,1,1,1.476948923228718,1.9683003981042457,0,34,5543,-0.46901296602303455,8
0,0,0,0,-1.2774445836787656,1,2,1,0,2,0,0,0,0,0,1,3,0.47820892612887816,-0.9708602057025529,0,57,2742,3.87583898832081,4
1,0,1,1,-0.30015585439803716,1,0,0,0,2,2,0,0,0,1,0,3,-0.3693075439558449,-0.4077784466754414,0,25,5854,-0.4250471759504573,3
1,0,1,1,1.5729808767233588,1,0,1,2,2,2,2,2,0,2,0,1,1.1778254631988159,2.174707826577829,0,55,5502,-0.502071829905758,7
0,0,1,1,1.6137012404433893,1,0,1,2,2,2,2,2,2,2,1,0,1.4586691562268908,2.4029538095228076,0,48,5730,-0.49098589368409884,8
0,0,1,0,0.6771328748826912,0,1,0,2,0,0,0,2,0,0,0,0,-0.801374763999037,-0.09220030499081168,0,29,5565,-0.568418867709698,3
1,0,1,1,-0.13727439951791576,0,1,0,2,2,2,2,0,2,1,1,1,-0.31280644595019663,-0.2835854550855864,0,70,5138,-0.4500948878473719,6
1,0,1,0,1.6137012404433893,1,2,1,2,2,2,2,0,2,2,0,0,1.3572995392167568,2.3390484637615625,0,48,5981,-0.4957762746252173,8
0,0,0,0,0.7178532386027215,1,2,1,0,0,0,0,2,2,0,1,2,1.0282637331838649,1.0809050756039464,0,44,4164,-0.4464866269475575,5
1,0,1,0,1.5729808767233588,1,2,0,2,0,2,2,2,2,2,0,2,0.612814483142334,1.6969508440106749,0,73,5350,-0.5291431538945007,7
1,1,1,0,1.5322605130033284,1,2,0,2,2,2,2,2,2,2,0,1,0.8404806721650927,1.788408063039367,0,47,4666,-0.5162153070451956,8
1,0,0,0,1.5729808767233588,1,2,1,2,0,0,2,0,2,1,0,1,1.0930738161903437,1.9447853485421172,0,37,5319,-0.5061325285040694,6
1,0,1,1,1.1657772395230555,1,0,0,2,2,2,2,0,0,2,1,0,0.10928999209199854,0.8287690376160171,0,78,4436,-0.535790268361566,5
1,0,0,0,1.4508197855632678,1,2,1,2,2,2,0,0,2,2,1,0,1.2409737492051283,2.148391265482501,0,62,5228,-0.49197720321123456,7
1,0,0,0,1.2064976032430856,1,2,2,1,1,1,1,1,1,2,0,0,-1.3746947290563494,-0.3750426741142789,0,67,5822,-0.6190472483512331,9
0,0,0,1,-1.0331224013585834,1,0,1,0,0,0,0,0,0,0,1,2,0.2089978121019659,-0.7972547272279245,0,49,4668,0.3566464913253916,2
1,0,1,1,-1.0738427650786138,1,0,2,1,1,1,1,1,1,1,0,3,-1.505976692069473,-0.9557055724481603,0,43,3461,-0.3430562377365883,8
0,1,0,0,0.025607055362205634,0,1,0,2,2,2,0,2,2,0,1,0,-0.17653909193657447,-0.17430444614488627,0,30,3116,-0.46115572499820495,6
1,0,1,1,-0.1779947632379461,1,2,1,0,0,0,0,2,2,1,0,0,0.9119379431722362,0.12724407872781668,0,26,5116,-0.297109509580441,5
1,0,0,0,-0.21871512695797646,1,0,2,1,1,1,1,1,1,2,0,1,-1.4926823160681442,-0.7984238619622517,0,58,2176,-0.5803511793555597,8
1,0,0,0,-1.0331224013585834,1,0,0,0,0,0,0,0,0,0,0,3,-0.6933579589882389,-0.8829545091687035,0,75,3565,-0.032463980242214176,1
1,1,0,0,-0.0965540357978854,1,2,1,2,0,0,0,0,2,0,1,1,0.8554368451665879,0.13946484557342576,0,53,5983,-0.3269147131376079,5
1,0,0,0,1.247217966963116,1,2,1,0,2,0,0,0,2,1,0,1,0.8537750481664219,1.5643312586752913,0,23,4616,-0.49959360943767095,5
0,0,0,1,0.8400143297628127,1,2,0,0,2,2,2,2,2,1,1,2,0.6593447991469852,0.9573738583920125,0,60,4733,-0.48200720153763105,7
0,0,0,0,-0.46303730927815856,1,0,1,0,2,0,2,2,2,0,1,0,1.1429277261953275,-0.1426495717343282,0,36,5324,-0.1449040729804843,6
1,0,0,0,-0.62591876415828,1,0,2,1,1,1,1,1,1,1,0,3,-1.4893587220678117,-0.8687484191893312,0,76,2221,-0.5345574186922494,8
